review,sentiment
certain genius behind movie laughing throughout scene phone sex office discussing love heals doppelganger nice attempt geniushumor execution poor see writer message talent doppelganger split end like ok wasnt quite expecting let see movie say certainly ridiculous sweet idea actually coherent story strange waybr br point movie logical entertaining communicate emotional level im easily bored many movie one kept interest throughoutbr br think story may autobiographical root thats guess horribly bad good im looking movie person may done experience,0
im not sure point making film looked made historical society shown local pistol pete museum first appears could beginning mad tv snl sketch joke no punchline realize someone taking seriously story wasnt bad inclusion sas member seemed ploy worked get see film swear trailer listed every character film dead cowboy reason western fun atmosphere character brings feeling watching civil war reanactors dressed cowboy not even worth digital video recorded,1
rented video slow saturday night first viewing thought funny took get used american caricature attuned british grotesque enjoyable br br watched next night really warmed character seemed human lovable even film one could watch several time get time however wife hated no accounting taste humour suppose,0
bled apt title watch feel life bled cliché horror people exactly shouldnt going basement going attic trouble ensues take heed dont watch film show brain victim horror movie never stay clear not enter need anymore incentive film bad worst uwe boll film mean house dead bad often thought entering review film imdb watching based comment herein discovered guess everyones entiled hisher opinion please trust mine,1
refreshing watch beautiful movie director maintained focus main subject without venturing side plot doctor family story hospital patient typical bollywood assemblyline product kept narrative simple comprehend made sure actor true character supposed portray rustic way grandfather clinic cold unemotional behavior surgeon zeal social worker gave movie feel genuineness also glad director not fall temptation adding song special effect reduce level anand safar couple scene toward end movie boy visiting blind child blind worker workplace also final scene boy clap sound splashing bird chirping sure make eye mistybr br many bollywood player not realize oscar committee member value simplicity subject genuineness brevity movie glitz glamor shwaas certainly better nomination lagaan dealt subject already beaten death no mpaa member willingly going suffer hour jingoistic drama lot song dancebr br look forward movie director sandeep sawant future,0
footprint interesting movie somewhat difficult categorize psychological thriller appropriate description think female protagonist alice cespi discovers doesnt remember anything last three day clue torn photo hotel also haunted recurring vivid dream science fiction movie belief saw many year ago pursuit truth behind amnesia doesnt trust anyone little little becomes obvious visited town hotel located exciting flick whose main virtue virtually impossible predict event unfold particularly end unusual loneliness main character unreliability everyone else ensure good old paranoid feeling present throughout film whereas beautiful color spectacularly filmed sequence make visually attractive movie well important part one nicoletta elmi everyones time favorite redheaded obnoxious child star italian horror extra bonus,0
tend get furious hearing lucio fulcis reputation director often he categorized notalented filmmaker shock disgust entire audience image pure gore true film contain explicit filth sickness average mainstream american production film always wide range plot gruesomely morbid dont torture duckling yet another story film pure gem italian shock cinema easily dare call film masterpiece oldfashioned giallo includes brilliant aspect genuine horror film show search inhuman serial murderer small italian mountaintown body young boy found horribly mutilated quite lot pseudomadmen town every trail lead nowhere among suspect greedy bum scary woman obsessed witchery voodoo like true mastermind fulci know find right creepy tone film portrays small town claustrophobic inescapable setting macabre happening supported giddy soundtrack fulci also develops genius storyteller script always one step ahead complex plot mislead word unique giallo horror slash murder mystery gore isnt presented grotesque explicit lucios later milestone among legendary zombie beyond new york ripper although still nauseating hardtowatch shocksequences shown br br dont torture duckling compelling effective achievement lucio fulci ever brought forward easily rank among greatest italian horror movie ever made right next masterpiece made mario bava dario argento film fascinating start finish plot aspect alarmingly realistic tension adrenalinrushing time must see horror fan absolute priority italian shocklovers,0
go see movie would stay watch not like would go sleep pure crap actually got walked outthis poorly script put together hated also not taken brendan frasier much better not good expected considering really liked george jungle graphic werent good first one instance bird ever crashed tree hope director take heed next movie make need reconsiderhorrible really would like give ursla job well done made movie worthwhile walked outoverall give movie,1
reminds bornagain believer going minister never actually thought would minister even graduate high school almost positive would raptured heaven would ever happen discovered christianity bunch rubbish atheist prof saved always saved doctorine christian tell u no real elf true leave many year devout born believer yes really saved prayed silly sinner prayer heartbr br christian read bible would discover god think like rape genocide abortion many atrocity alright according might surprised learn no word rapture mentioned,1
dont think movie like would released today take time present depth character plot isnt full twist turn keep edge seatbr br film interesting study family deal grief language healing overcoming tremendous loss leaf u mute rely raw emotion instead grief without reason patience anger even hate unfortunately lead character young boy accidently shoot kill brother hunting film given fair share eventually leaf move grandfather wilford brimley make clear accident got impression young man knew heart needed hear word parent receive forgivenessbr br loved film lack dialog tremendous emphasis physical reaction facial expression slower pace film allows really watch reaction actor something dont get alot today filmsbr br,0
unfunny unentertaining possibly worst movie ever misfortune watch think ernest go humour done even worse girlfriend sat see could consistently dire seems opening sequence yes avoid cost,1
say one redeeming speck regard film firmly establishes bottom barrel filmmaker know aim making movie regret watching debacle shameless abandon making film waste thats right folk one hundred thousand dollar film reminds adult video award show group industrial prostitute stand praise believing real actor actress filmmaker ironic ive watched blue movie better acting directing writing also found funny executive producer justin ament movie play deputy jake barker im sure acting career taken ted pfiffer writer part no doubt wallowing clichéd glory created noted carrie finklea lead role movie might remember gu van sants elephant though im not sure shell want write film resume im not sure depressing point money spent make film people going watch along torque godsend sky captain world tomorrow one worst film not worst film,1
well dont know begin obviously made tv movie expectation low pleasantly surprised overall direction second hour anything seemed paint number sort moviebr br talk bad chemistry tow lovebird detective br br would go depth movie doesnt really deserve grade imdb rating,1
really say im glad knitting sock watching movie would angry wasted hour life acting terrible plot even worse scene meant serious husband laughing loud highly recommend movie people like version mstk,1
really problem rating movie directed brilliantly obviously lot money gere dane intense although screen personality could use bit defining spicing editing cinematography excellent hand one really really sick movie one cannot help wonder whether director like stage specific scene yes one cannot help wonder many copycat movie inspirebr br purely artistic term really ask people giving money produce movie,1
interpretation term distant used sense opposite warm people not warm toward others film reminds teaching dalai lama art happiness main point key happiness connecting others not character film insular also humorless charmless shy quiet unfriendly characteristic appear prevent amongst thing forming enjoying relationship able talk deal problem result terribly unhappy see strong vindication dalai lama teaching im not buddist way one people think behavior natural response living large city think may right recommend dalai lama book city life need not like thisbr br see people found boring drag bit place character not particularly likable contrast lost translation insular character much likable connect one another even though dont connect people generally,0
sarafina fun movie song really great sarafina entertaining dont normally like music thing like singing not lame like looked like box movie useful learning history interesting perspective soweto rioting showed thing perspective student rioting showed real character got see real character make like audience make sympathetic totally victim white government not sympathise singing student correct know account student riot singing dancing became violent clothing student sarafina similar clothing shown photo soweto made movie actually soweto look accurate many part thing make film accurate someone using learn aparthied viewer must critical way history apartheid presented said become sympathetic student make potentially less reliable objective also change detail account sarafina turn chaos policeman come classroom shoot student police army aggressive soweto probably exaggerated event police army shoot student not evidence going school executing people like fighting street looting crime done movie probably make feel sorry school student movie would useful different information aparthied teacher arrested government mum go work white person house not information government detail racist policy law george chris finlay,0
well begin let say avoid movie allbr br cost based cartoon series movie make cartoon lookbr br like hamlet filled emasculated actor seem embarrassed bebr br lousy camera work terrible music enough product placement tobr br make want never visit yahoo movie really thebr br bottom barrel quote new yorker matthew broderick andbr br rupert everett mug way picture gay abandonbr br men spotted rare specie paycheck distancebr br pay u million earned watching itbr br awful,1
independent bw dv feature consistently shock amazes amuses ability create insane situation find humor interest hilarious ridiculous stuff yet absurd much film heart reality keep film grounded keep entire piece drifting complete craziness therein lie real message film survive world gone mad seems heart film insane wall thing get leon yr old paperboyprotagonist always try keep together he like child forever trying catch balloon floating away everything work best everyone wantbr br acting film could went far top exceptional cast really keep piece cohesive van meter perhaps best bunch performance shine absurd diseased tic character film overlook sudden outburst see real person underneath br br majkowski true genius take utmost ridiculous plot twist keep real script cast help keep whole thing afloat true testament skill majkowski involved film grating plot character never work nerve majkowski taken film could abrasive repugnant somehow given heart humor unique film not missed br br,0
well hoping id heard wrong film im big fan ruggero deodato really didnt want see slip unfortunately giallostyled supernatural load nonsense bad id lead believe would thats pretty terrible plot doesnt work film attempt blend murder supernatural theme telephone feel forced silly furthermore plot doesnt make much sense ask whats point numerous time throughout movie plot focus young woman living apartment block terrorised telephone best thing movie undoubtedly presence beautiful english actress charlotte lewis unfortunately good point pretty much stop handful death scene gory incredibly stupid one see someone get killed coin stick especially respect overall really cant recommend anyone nondeodato fan unlikely impressed deodato fan likely find film depressing avoid,1
wow strange film david lynch movie no surprise weird br br defy anyone totally explain everything film cant done research following second viewing film pretty much know story first look no aid reviewer outside help hard figure thing youre boat confused dont feel bad thats normal let say key film naomi watt characterbr br rate find film fascinating love wonderful visuals rich color find character movie really different fun watch camerawork excellent music creepy la lynchs blue velvet also good sound effect help dramatic scene well scoredbr br like lynchs twin peak television series film end pieced together afterward since lynch thought film going long drawnout tv series didnt happen pieced last minute ending may account confusion end lack explanation concerning character see earlier film mysteriously disappearbr br theme story supposedly negative comment hollywood people especially whose dream actor crushedbr br watt leading lady laura eleana harring interesting watch especially celebrated lesbian sex scene look wise woman chameleon looking average time stunning timesbr br enjoyed movie second viewing first not curiosity piece intriguing moviejust dont feel stupid cant make sense thing,0
saw movie thursday night really boring day no expectation rather negative movie ive ever watched jimmy american version taxi queen latifahdont ask seriouslythis movie cute drew barrymore always sweet almost fell love fallons character cant meet cute nerd like movie like excellent simple sweet necessary sunday thursday im not even sport fan something american movie baseball fascinates probably fact dont sport norwaybr br first comment ever haha,0
read another review thought movie would actually good enjoy b movie couldnt even classed photography probably halfway decent thing movie editing left much desired choppy staccato whoever chose music sound terrible job music awful specially anything atmospheric scene setting acting better could pulled movie unfortunately ive seen better acting porn flick want see b vampire movie check blood tie youll much entertained,1
jack sawyer sayid swim boat find completely wasted desmond traumatic past experience sailing island disclosed flashback sayid plot plan jack surprise others case michael doublecrossing group john locke convinces desmond invade hatch protected mr eko not press button computer see happenbr br episode one best second season unfortunately lover lost see lack respect producer stunning series fan usa air date episode may therefore along period fan wait third season suspenseful situation jack group surrounded others finding truth michael death ana lucia libby john locked inside hatch without intention pushing button mr eko despair outside hatch hope fate lost better angel disappointing conclusion lack conclusion five season vote tenbr br title brazil not available,0
one favorite movie great cast lead jonathan silverman blythe danner serious drama situation brilliant comedic punch exact mixture character story real people real problem everyone different relationship family member sensitively move slightlysad hilariouslyfunny read quote best adaptation neil simon playbr br wanna see eugene check biloxi blue starring matthew broderick played stage version ok bit darker side get away madefortv broadway bound,0
seen previous movie cédric klapisch therefore expected quality movie psychological depth erasmus student visited several friend studying abroad know well mean spend time abroad mix different culture time yes great fun thought not miss movie unfortunately disappointed find lauberge espagnol fails satisfy many way character stereotyped event trite story shallow although quite familiar situation irritatingly cliché not go beyond trivial event made movie uninteresting watch gave strong beentheredonethatdontyouhaveanythingtoadd feeling apart movie lack firm story sometimes look like documentary reallife show seriously made moviebr br however imagine havent studied travelled abroad might fun watch,1
duchess pretty white cat life three kitten wealthy owner mansion paris evil butler hears rich old lady leaving everything cat first butler angered want get everything first put sleep abandon side road cat wake start long trek home street wise cat named thomas omalley meet offer help edgar see arriving home furious start mail timbucktu thomas friend arrive help save day wealthy lady decides leave home every alley cat parisbr br charming film song including everybody want cat lively upbeat voice cast excellent eva gaborwho would later play miss bianca disney rescuer film duchess phil harrisbaloo jungle book little john robin hood thomas giving interesting personality character supposedly walt disney died gave goahead film recommended disney fan cat lover everywhere,0
movie far worst movie ive ever endure couldnt believe tried pas serious movie bad couldnt even laugh pathetic attempt entertain want cheesy horror laugh rent dr giggle instead,1
thanks jymn magon creating disney best cartoon ever show improved much year kid didnt like thought ripoff ducktales favorite disney thing time like grandmoffromero later though good not great reading review decided give another chance bought dvd set watched whole pilot first day got pleasantly surprised still favorite episode although series live end disc knew going top tennerbr br character complex charming favorite got wildcat he absolutely hilarious sweet boot next favorite baloo best pilot show see ol jymn built show around kit cloudkicker baloo best relationship series louie jim cummings perfect job impersonating original voice rebecca made laugh pretty hard believe baloo eventually marry finallyfor hero molly although shes least favorite still like think shes cute charactermuch better webby ducktales villain original karnage air pirate always crack kahn icecold ruthless thembrians always least amusingbr br said story range hilarioustime wait no bear romance red chimp nothing short touchingthe old man seaduck paradise lost fun funny exciting adventuresin search ancient blunder favorite bell klangs favorite episode anyway talespin disney best aside gummi bear reason gb decent amount favorite charactercubbi t didnt enough wildcat end talespin remains classic bottom line th best cartoon ever,0
never seen movie annoyed much movie stupid people stupid terrible thing not funny movie must say plot line awful not patience watch saw half enough character not inspired terribly annoying movie goofy guy trying hook tyrannous boss daughter finally manages talk asks go night home watch father owl think invited go party home pm get disappointed finding take care owl boyfriend father leaf home leaving precise order taking care house beloved bird appears secretary renegaded son sort not funny stuff happens house finally hook boss daughter trust movie terrible,1
interesting idea involving alternative dimension inside hospital recalled stephen king langoliers kingdom hospital old twilight zone episode atmospherically strong set great also clever time loop moment always headmelt appeal story plenty vague reference led believe ensuing weirdness time slip ghost weird bat winged demon rather silly heavy metal attired ghoulthing would explained dark floor severely let based viewing movie give no explanation behind event whilst ambiguity always expectedwelcome kind film dark floor took new height vagueness dont expect thing wrapped pretty ribbon neither left feeling huh dose maybe hit chapter skip mistake dark floor left deeply unsatisfying suspicion dream shame last reel much board enjoying movie,1
extremely bad one long trainwreck last episode something see nowbr br bought serenity episode amazon unboxed first purchase free good thing experience incidentbr br wont comment really acting since guess fairly new people hadnt really gotten job right yet least ive never seen type major show theater tv easily forgotten thembr br special effect absolutely horrendous true isnt exactly multimillion project original star trek better thirtyfive year ago especially got laugh bad guy reaper something like ship chased hilarious looking firefly smoke coming engine looking something like gigantic model rocket fully expected eventually see wiley coyote riding top chasing roadrunner modern jetrocket engine dont even badbr br wasnt even worst wildwest type shootout wondering actually watching scifi film gene autry onebr br regardless hype dont waste timei didall something minute disaster called firefly,1
disney bill paxton fine job conveying story based fact not like game golf appreciate story one man struggle overcome odds could based sport simply situation involves competition though one happens related golf problem story would liked see bit deeper main character esp mr ouimet mr francis ouimet typical young man time turn century america class line well delineated woe anyone deigns try rise class standing bit historical research biggest question indeed answered satisfaction although circumstance bit different portrayed film came away feeling content thoroughly enjoyed movie believe,0
set near poor working class town mountain rural italy story madness landscape may quite picturesque there madness herein concealed behind mask person seems outwardly normal person kill little childrenbr br style tone film resembles dario argentos famous italian giallos fascinating whodunit horror film except argentos film much better looking still visuals fulcis dont torture duckling competent interesting composition lighting lightning thunder rainy night enhances suspense one sequence wherein one duckling vulnerably alonebr br one sequence gore bit overdone no slasher film legitimate theme undergirds story theme madness take many unexpected form not obvious delusion people practice voodoo black magicbr br plenty red herring render puzzle solution difficult viewer doesnt assume agenda part director dont dismiss someone might not seem suspect twist near end provides good misdirection however one scene midway line dialogue could added clarify relationship two character one murderer film finale take place beautiful mountaintop wind whistling background see flashback clue get insight killer mindsetbr br dont care film widescreen projection background music effective range jarringly creepy beginning lowkey jazz indigenous italian song acting generally average though couple case bit overdonebr br though not visually brilliant argentos giallos dont torture duckling nevertheless fine film one contains thematic storyline enough whodunit puzzle interest viewer like thriller murder mystery,0
say movie not terrible not good two day earlier watched lillie one best gay film ever seen not best time watch mediocre gay flickbr br story silly acting ok not bad enough turn bad moment terrible stereotyping not well cast eitherbr br would recommend movie no would wasting time money dont understand movie like made funding spend time watching noah arc logo instead think movie trying go never got,1
wow overrated movie turned supposed extremely suspenseful tale crazed killer holding woman hostage terror home well doubt terrorized audience early know would put today audience asleepbr br sends shiver spine proclaims new york time no shiver get anyone left planet belief anything ny time print anythingbr br well deranged man held woman hostage short time house man howard wilton robert ryan actually harmless friendly fact one nicest role ryan ever played yes wilton nut never harmed woman wanted friend trustbr br film even turned boring awhile little going except lot yakking br br beware readerthis suck,1
love diaper baby movie couldnt make movie like today rich cinematic history goofy film made make laugh ever got kid act ill never know think precious kid make laugh others made movie show naiveté existed early remember film industry young stock market crashed world wide depression beginning film made give person break real world fact could see movie five cent beyond comprehension dinner cent different time totally different mind set,0
movie bad saw rated unrated version terrible know suppose low budget porn spoof spiderman spiderbabe not good badgood not funny not funny wanted laugh tried laugh movie let least unrated version lot nudity look forward mundae not great looking woman waist shes okay way leaf much desired look good school girl outfit please must watch spiderbabe rent first rated unrated doesnt really make difference theyre bad,1
rank way top list worst movie ive seen far starz demand seem pick every straight dvd crapfest find put herebr br know apparently anyone digital camera shoestring budget come horror movie get put tv honest looked terrible moment saw trailerbut give real chancebr br always try open mind lowbudget movie best movie ive ever seen film worked around low budget case required low budget greatbr br not one moviesbr br know plot im sure youre reading either heard starz demand whatever reason ended page boredom pathetic whiny girl get know minute incredibly bad heavy metal music video whoever put together must thought looked really interesting really really doesnt anyway kill possesses someone killing start really unmemorable completely average boring possible first gunshot go apartment quite seriously sound like piece popcorn popping best sound effect could come could find better sound effect use free no copyright internet right nowbr br dont let review claiming star movie fool obviously either distributor film maybe even director trying con thinking piece junk worth buyingbr br laughable,1
relief find not imagining programme summary taxman great remember finding haunting not particularly family viewing must time watched think girl age part attraction lead blond hair permanently sad state theme played flute recall although cannot remember went think intro showed playing maybe played flute programme especially sad maybe destined never know ended see clip hear tune least know not,0
movie entertainment imagine friend love spending time one know inside becoming bit silly perhaps taking character two thats film inventive script brilliantly performed not pleasing mass one fun bunch brilliantly talented people im sure thought signed br br review sound completely unfair think person wrote wrong frame mind watched film lighthearted moment great dignity care lookbr br job well done thought great film id watch north american norm daybr br nutshell not best film youre ever going see hell lot moment havent laughed long age,0
saw sb tv australia week titled laputa castle sky enabled subtitle think sb provided usual good qualitybr br looked laputa wikipedia confirms suspectedthe floating island tale taken classic jonathan swift novel gulliver travel published early mid sbr br anyway engaging japanese fairytale feature english speaking voicecast suitable young child think run two hour length may long though not adult like mebr br story concern two child seek find legendary floating island castle child not one looking island pirate army spy looking island looking capture child sheeta girl voiced anna paquin pazu boy voiced james van der beek order help find itbr br graphic magnificentsort photorealistic time especially scene stonework lit torchlight pretty scene bright sunny day white cloud mistbr br recommended,0
waaaaay much frustrating watch waiting whole damn movie end finally get answer ive end nothing huuuge neonsign question mark head havent seen bad acting nonsense movie long long time whats bothering come someone actor read script bull movie say ok im let film horrible movie suuuuuuuuuuuucks cant believe ive spent hour half life something like,1
program would useful training hardened felon basic human emotion beyond purpose show no value fill bandwidth would otherwise go unutilized electromagnetic spectrum feel greater sense suspense anticipation listening computerized voice chip endlessly droning product random number generator fortunately helpful frequent music cue tell viewer theyre supposed feel case unable fully internalize predictable shallow plot line find amy superficially positive character role model young woman serve traditionally male field unfortunately totally subjective approach law guided solely whatever capricious personal guideline amy elect employ resulting amys trial closely resembling appeal personal mercy tribal despot true administration justice show unpalatable amount although extent mitigated two episode brain godgiven filtering process show thankfully leave imprint viewer memory television tuned dead channel maximum volume,1
cant believe dumb movie truly storyline written keira knightleys mother ruin movie extreme straight dull absurd make absolutely no sense whatsoeverbr br movie lagged bad especially beginning story kept going everyday flirt often time seeming like threesome movie annoying deadbeat couple poet wife complete total drunk start wife sleep around men make end meet poet pervert thrives cheap boo woman wife waaayyyyyy quickly becomes friend former childhood lover played keira suddenly get jealous knowing full well two lover since kid something doesnt seem right herei mean come get program lady whatd expectbr br bottom line former lover meet new wife embracing get jealous former woman lover get married husband get jealous bombard crazy drunk couple home crazy husband call police end going court man attempted murder charge thats summed nutshellbr br movie moment quality good acting cillian murphy cannot believe watched complained movie family member watching fell asleep decided give chance stuck first instinct,1
quite good dont expect anything high culturethe acting bad storyline fails still fairly nice movie watch dark little bit stupid like unpredictable entertaining fun watch not expect anything like said see know meanbr br movie without plot memorable acting enough scene make laugh cry least make feel compelled watch endbr br wanted saybr br,0
david bryces comment nearby exceptionally well written informative almost say everything feel darling lili massive musical peculiar blown produced must caused rupture paramount cost million dollar simply irresponsible darling lili must greenlit board meeting said hey got pink panther guy sound music gal let get handed blank cheque result hybrid gigi zeppelin half sixpence mgm song dance number style daisy boater hopelessly old fashioned like musical porridge mata hari dramatics production colossal lush breathtaking view rest ridiculous romance julie looking befuddled hudson already dead mistimed comedy astoundingly boring song deaden spectacular film irritating lili like twee mega musical vulgar bit spice star released year sadly crashed finally appreciated excellent film genuinely andrew look sublime mature especially last half hourbut lili poppins dolly frilly believe really killed mega musical binge made andrew look like poppins believe not edward intention paramount must collectively fainted saw another million festering catch million clear day million paint wagonthey financial abyss cleopatra proportion million tied film uncertain future maybe asked seer daisy gamble clear day lili popular immediate first release australia ran mm cinema month failed sub stick ever surfaced one night stand clear day sunday night double thank god paramount simple million yes one million dollar film love story million dollar gangster pic godfather also ready recover million next two yearsfor incredible,1
dont see people giving film negative review loved movie bled form abstract art dont appreciate art see would not like film great twist average played vampire movie looking fresh new ingenious new vampire movie want one turn bat wolf melt sunlight movie go watch old played dracula flick sure bit low budget side great job budget im happy found movie give vampire genre fro good thought film brilliant give thumb writer director everyone involved film,0
kind movie u doesnt make people rent foreign film great story one person even retarded make person find reason empty life everybody learn george also show people mentally challenged suffer life show realistic way think classic foreign film movie bittersweet ending make better movie,0
writing minute left film finish feel comfortable writing unfortunately know exactly film going endbr br premise simple enough rabid dog loose small town kill people great simple plot good fun camp horrorbr br uhh nobr br main problem based book stephen king tell not really adapted film least not plot cuz boring first minute try build depth main character create suspense however last long half film character unlikeable never care anyway creates zero suspense easiest film according plot time compare classic jaw everything jaw right cujo wrong jaw created good character genuine feeling dread cujo neither jaw effectively creates scary creepy villain shark cujo dirty st bernard running growling jumping not lot else jaw exciting unpredictable cujo tireless bore remains predictable right endbr br also confusing plethora subplots act boring red herring film main plotbr br film rewritten big screen better director could good wasnt waste minute lifebr br people saying one best king adaptation im sorry could not wrong mist hundred time better thinner time better even one cat twice good opinion one worst good thing action scene dog looked real even though dullbr br film ended didnt get better avoid,1
forgettable trifle ish norma shearer play fluttery girlish socialite monte carlo caught tussle george sander robert taylor would tempting blame movie failure dull talky script director george cukor never seems interested livening film generally comatose state mostly though fault shearer desperately wanted keep playing young part long could get away inadvertently make cardboard lover bizarre monument aging woman vanity,1
minute pray second die quality spaghetti western solid cast interesting storyline filmed beautifully relatively high production value film genrebr br alex cord terrific job portraying clay mccord outlaw suffering increasingly debilitating seizure seeking amnesty enemy close cocky good asks robert ryan delivers best performance film governor new mexico mario brega arthur kennedy also great herebr br movie good doesnt stand one best spaghetti western lacking much style league great one cool spaghetti overtone overall bit much like american western especially evident music score ok movie go general pretty dull eurowestern standard soundtrack kind reminds music unforgiven although interesting story told manner bit conventional taste spaghetti western fan hollywood western fan watch movie together one would perfect compromisebr br not say anyone avoid film enjoy watching much said welldone film recommend anyone like western spaghetti otherwise,0
beware lovely originated play written mel dinelli apparently liked writing frightened woman first best effort screenplay spiral staircase also loretta young suspense thriller cause alarm couple year earlier play dinelli wrote originally entitled man ran performance broadway season dinellis effort broadway starred dorothy gish richard boone br br role gish boone played taken ida lupino robert ryan whatever reason rko thought eliminate age difference dinelli rewrote play screen im wondering thought certainly frailty issue eliminated completely storybr br wasnt thing eliminated people wearing period clothing around world war yet there no reference time story take place thought strange later telephone company repairman come ida lupinos residence noticed truck vintage one erabr br film almost entirely set within ida lupinos home shes hired itinerant stranger robert ryan handyman film great object lesson not hiring stranger without reference turn ryan schizophrenic imprisons lupino home daybr br lead fine job even change made film like beware lovely stuff small studio like rko best done mgm paramount glossy trapping would overwhelmed solid story,0
although many audio recording great musician like jascha heifetz survive cinematic televised record limited indeed musical offering like shall music rare gem modern eye ear one quibble plot perceptive viewer put film unique delight proper perspective plot designed appeal young old audience era remains enjoyable day important aspect experience watching classic film see eye moviegoer erabr br must take issue reviewer complains film black white feel obliged report student express reservation juvenile complaint reflect limited historical perspective teacher offer educational opportunity explain unique quality black white photography place cinematic history color fact get way good storyline music example black white photography john ford stagecoach like still photograph ansel adam artistic masterpiecebr br heifetz wooden could not disagree want blatant emotional posturing go rock concert role classical musician like heifetz move audience not heifetzs emotion conveyed playing not body language rare ability extract every emotional nuance music transfer listener listener moved not artistbr br incidentally one reviewer asked seeing heifetz youtube playing st movement tchaikovsky violin concerto frank mchugh audience film carnegie hall not shall music carnegie hall even greater treasure many great classical artist prime blessed film producer least limited instance chose showcase artist still era not totally overwhelmed lowest common denominator tripe get today,0
deeply humorous yet honest comedy bunch grownup bill paxton julie warner kevin pollak elizabeth perkins vincent spano matt craven diane lane invited back spend week tomawka camp ontario canada former consuelor alan arkin writerdirector mike binder drew upon experience camp main source creating gentle understanding yarn make sense also movie plenty funny moment completely bizarre like favorite one involves using masking tape newton thomas sigel usual suspect three king provides film impressive shot canadian wilderness among cast sam raimi director evil dead film gift appears arkins bumbling righthand man one thing film reassured camp doesnt site bloody murder,0
film begin little girl rita seeing father killed apparently criminal squealed fellow crook later part make little sense girl grown adulthood still father past haunt bit later rita meet goodfornothing date one date he bit intoxicated driving like total fool cop give chase speed awaykilling pedestrian meantime come really stupid part convinces confess crime assures lawyer get scotfree oh would agree yet spends next couple year prison soon conviction boyfriend disappearsshowing he total heel chump later release friend jack la rue informs truth boyfriend explains boyfriend family loaded shake lot cash trouble put taking rap frankly make senseas certainly owe herespecially since knew shed go prison every intention using casting asidebr br idea bleeding money rich chump good plot idea however no way would occurred first place hard believe anyone could stupid take rap hitandrun interesting twist dumb lady decides life crimedonning wig picking rich guytaking desert robbing gunpoint wowhow shes changed apparently love idea stealing phoniesie rich hypocrite however made no sense soon stopped began shaking father old boyfriendwhy bothered petty robbery meantime made little sense also bit hard believe instead wanting money old jerk interested getting put influence behind mobcontrolled man mayor oddvery oddbr br meantime another plot develops involving young alan ladd he undercover agent infiltrated mob chosen happens dead ringer real crookwhat cliché make no sense real crook isnt jail committing crime fake one infiltrating mob another townbr br eventually evidence ladd able uncover enough issue warrant mob kingpinsincluding rita case bad timing interim shes made decision become decent legitimate woman shes met really nice guy want marry wowwhat odds overall goofy rather dumb movie suffers kitchen sink syndromein word way many plot element weird twist make movie least bit believable plus since movie little hour long seems forced contrived relatively bad bmovie crapstudio prc note performance alan ladd gained great fame following year paramountbr br way dvd released alpha videoa company sometimes release wonderfully obscure title mostly public domain never clean print add closed caption word dvd production value strictly rdrateat best,1
gender bender sex thing bit xfiles episode interesting premise good story ending wanting gender bender also xfiles debut actor nicholas lea better known alex krycek episode play michael man attacked one kindred need see episode see nic lea less spectacular beginning interesting thing kindred power seduction marty victim become turned onto himher however andrew seduces scully disoriented groggy not become attracted andrew maybe marty experience andrew episode reminds would sometimes miserable film british columbia throughout episode wet soggy muddy could not much fun despite disappointing ending gender bender still decent episode view,0
saw itthe story plot script make absolute no sense samvise brave part without ring character showing bluefor no reasonits hercules hated everyoneno one know leelee sobiesky showing true talentstwo crappy special effect good actor wasting talentsdid mention leelees two talent say awful even nbctv standard lowestwhat waste way people give miniseries many star beyond shame make line final word avoid avoid u considering buying,1
love chanwook park know expect film brutal poetic tragic artistic splash grim humor thirst clearly park style loved every second cinematography every shot gorgeous creative story blend shakespearean tragedy murderous love gothic horror layered character drama character complex plenty moral ambiguity go around even sociopathic character evokes sympathy direction restrained performance nuanced like sympathy mr vengeance many subtlety take first viewing chanwook park intelligent bold consistently surprising filmmaker unpredictable scene go brutal heartwrenching laughoutloud hilarious instant closer lady vengeance sympathy mr vengeance far overthetop comical like lady vengeance incredibly rich thoughtprovoking rewardingbr br like beautifully told vampire story let right one fan chanwook park seeing thirst obvious easily one best film,0
oh awfully movie dont know horror film drama cause story genre not established well story not moving slow boring sleepy beginning end movie really bore really liked camera work authentic fresh clear acting great little boy great performer movie hasnt made jump seat movie make grab pillow lay bed sleep credit rollbr br boring not worth watching tell movie suckedbr br,1
